id,price,room_type,property_type,neighbourhood_cleansed,neighbourhood_norm,accommodates,bedrooms,beds,bathrooms,minimum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,host_is_superhost,is_commercial_host,calculated_host_listings_count,host_tenure_years,instant_bookable,latitude,longitude,dist_city_center_km,amenities_count,has_wifi,has_kitchen,has_washer,has_pool,has_pets_allowed,has_free_parking,has_workspace,has_aircon
18239256,166.0,Entire home/apt,Entire condo,Dublin City,Dublin,3,2.0,3.0,2.0,8,85,12,2.45,5.0,True,0,1,8.427104722792608,False,53.35319,-6.24966,0.8027143407510632,22,1,1,1,0,0,0,0,0
18247349,167.0,Private room,Private room in home,South Dublin,Unknown,6,3.0,3.0,3.5,1,263,0,0.0,,False,0,1,8.41889117043121,False,53.34086,-6.42362,10.92257279679376,15,1,1,1,0,1,1,0,0
18302582,240.0,Entire home/apt,Entire home,Dublin City,Donnybrook,4,2.0,3.0,1.0,5,53,76,0.76,4.99,True,1,14,9.683778234086242,False,53.32056,-6.23899,3.5503547262912183,42,1,1,1,0,0,1,1,0
18320924,601.0,Entire home/apt,Entire home,Fingal,Malahide,10,5.0,5.0,4.5,4,285,107,1.05,4.79,,1,13,8.413415468856947,False,53.44233,-6.1787,11.64102802258756,49,1,1,1,0,1,1,1,0
18381404,65.0,Private room,Private room in home,Fingal,Castleknock,1,1.0,1.0,1.5,1,237,417,4.52,4.91,True,0,4,9.204654346338124,False,53.38509,-6.36928,8.249307131730042,39,1,0,0,0,0,1,0,0
18383605,70.0,Private room,Private room in home,Dublin City,D4,2,1.0,1.0,2.0,10,104,17,0.17,4.88,True,1,7,10.680355920602327,False,53.33066,-6.25383,2.173298393684167,19,1,1,1,0,0,0,1,0
18419976,61.0,Private room,Private room in condo,Dublin City,Unknown,1,1.0,1.0,1.0,1,4,49,0.48,4.84,False,0,1,8.39151266255989,True,53.35646,-6.24317,1.3603263862157071,12,1,1,0,0,0,0,0,0
18514743,88.0,Entire home/apt,Entire guesthouse,Dublin City,Finglas West,2,1.0,1.0,1.0,2,229,572,5.72,4.61,False,0,3,9.932922655715263,False,53.38461,-6.31635,5.37860613630898,34,1,1,0,0,0,1,1,0
18540909,137.0,Private room,Private room in bed and breakfast,Fingal,Unknown,2,1.0,1.0,1.0,1,158,369,3.65,4.9,True,0,1,11.208761122518823,False,53.37833,-6.064,13.448123640896364,16,1,0,0,0,0,1,1,0
18561575,175.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,3,1.0,2.0,1.0,15,30,141,1.39,4.74,True,0,1,8.369609856262834,False,53.34679,-6.26449,0.43598200217093636,24,1,1,1,0,0,0,0,0
18564627,82.0,Private room,Private room in home,Dublin City,D4,2,1.0,1.0,0.0,2,125,127,1.25,4.89,True,0,1,8.369609856262834,True,53.32619,-6.20927,4.2963850037671785,15,1,1,0,0,0,0,0,0
18591643,142.0,Entire home/apt,Entire chalet,Fingal,Portrane,10,5.0,8.0,2.0,4,171,137,1.41,4.87,True,0,1,8.36413415468857,True,53.50416,-6.11468,19.71875962431595,50,1,1,1,0,0,1,0,0
18667423,170.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,1.0,1.0,1.0,3,249,181,1.79,4.9,True,0,2,13.834360027378509,False,53.34834,-6.2679,0.5315616454701964,47,1,1,1,0,0,0,0,0
18768767,57.0,Entire home/apt,Entire guest suite,South Dublin,Rathcoole,1,2.0,1.0,1.0,3,61,143,1.41,4.75,True,0,1,10.173853524982889,False,53.28192,-6.47431,16.14008832516102,25,1,0,1,0,0,1,1,0
18781803,74.0,Private room,Private room in condo,Dublin City,Dublin,2,1.0,1.0,1.0,1,56,81,0.81,4.81,True,0,1,11.953456536618754,False,53.34553,-6.28187,1.5130562211717855,13,1,0,0,0,0,0,1,0
18853837,195.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,4,1.0,2.0,1.0,2,67,469,4.64,4.81,True,0,2,8.71731690622861,False,53.34763,-6.26228,0.27515714630964366,41,1,1,1,0,0,0,0,0
18869426,279.0,Entire home/apt,Entire serviced apartment,Dublin City,Dublin,4,2.0,2.0,2.0,14,325,141,1.4,4.66,,1,13,8.413415468856947,False,53.34589,-6.23557,1.7034479750950273,43,1,1,1,0,0,1,1,0
18904305,92.0,Entire home/apt,Entire guest suite,Dn Laoghaire-Rathdown,D18,2,1.0,1.0,1.0,2,340,542,5.93,4.92,True,0,4,8.314852840520192,False,53.22229,-6.2234,14.402605809267026,26,1,1,0,0,0,1,1,0
18932296,103.0,Private room,Private room in condo,Dublin City,Dublin,2,1.0,2.0,1.0,2,17,192,4.77,4.91,True,0,1,11.326488706365502,True,53.34824,-6.28582,1.7083386150782416,42,1,0,1,0,0,0,0,0
18951376,97.0,Entire home/apt,Entire guest suite,Dublin City,Dublin,2,1.0,1.0,1.0,2,59,324,3.23,4.7,True,0,3,9.451060917180014,False,53.33544,-6.26423,1.6194573497960303,18,1,0,0,0,0,0,0,0
19054346,92.0,Private room,Private room in bungalow,Dublin City,Unknown,2,1.0,1.0,1.0,2,95,45,0.45,4.91,True,0,1,8.292950034223136,False,53.38523,-6.1591,7.805636581564764,28,1,1,1,0,0,1,0,0
19091994,79.0,Private room,Private room in home,Dublin City,Whitehall,1,1.0,1.0,0.5,2,28,99,1.01,4.9,True,0,2,8.284736481861739,False,53.38080628786868,-6.244819657123065,3.6013733092647877,19,1,0,0,0,1,0,1,0
19126643,92.0,Entire home/apt,Entire guest suite,Dn Laoghaire-Rathdown,D18,2,1.0,1.0,1.0,2,343,392,4.28,4.94,True,0,4,8.314852840520192,False,53.2208,-6.22525,14.545686867896354,25,1,1,0,0,0,1,0,0
19158952,185.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,6,3.0,0.0,1.5,8,166,0,0.0,,False,0,1,12.48186173853525,False,53.29462,-6.2355,6.359580416674254,9,1,1,1,0,1,1,0,0
19159195,210.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,5,3.0,3.0,2.5,1,65,4,0.63,5.0,False,0,1,10.212183436002737,False,53.254029263326174,-6.204645512274031,11.285862932759523,15,1,1,1,0,1,1,1,0
19170335,950.0,Entire home/apt,Entire home,Dublin City,Ranelagh,8,4.0,4.0,2.5,30,78,62,0.62,4.82,False,0,2,10.346338124572211,False,53.32158,-6.25326,3.1754974808880214,52,1,1,1,0,0,1,1,0
19186464,118.0,Entire home/apt,Entire guest suite,Dn Laoghaire-Rathdown,D18,2,1.0,1.0,1.0,2,254,440,4.82,4.94,True,0,4,8.314852840520192,False,53.22106,-6.22306,14.541360606169686,35,1,1,0,0,0,1,0,0
19189084,100.0,Entire home/apt,Entire guest suite,Dn Laoghaire-Rathdown,County Dublin,2,1.0,1.0,1.0,2,322,491,5.37,4.94,True,0,4,8.314852840520192,False,53.22192,-6.22462,14.42954017982188,26,1,1,0,0,0,1,0,0
19202885,97.0,Private room,Private room in bungalow,Dublin City,Dublin,2,1.0,1.0,1.5,2,258,211,2.11,4.93,True,0,1,10.94592744695414,False,53.37267,-6.20205,4.638694407994127,49,1,0,1,0,0,1,1,0
19244052,257.0,Entire home/apt,Entire home,Dublin City,Unknown,4,2.0,2.0,1.0,3,29,30,0.31,4.87,False,0,2,11.274469541409994,False,53.33574,-6.22338,2.9146794783962697,48,1,1,1,0,1,1,0,0
19292380,144.0,Entire home/apt,Entire rental unit,Fingal,Unknown,4,0.0,1.0,1.0,2,326,421,4.23,4.79,True,0,3,9.831622176591376,False,53.38679,-6.06559,13.598866717646946,37,1,1,1,0,0,1,0,0
19293039,225.0,Entire home/apt,Entire condo,Dublin City,Unknown,3,1.0,2.0,1.0,2,258,14,0.95,5.0,True,0,1,9.02943189596167,False,53.31388,-6.24768,4.085082628839704,38,1,1,1,0,0,1,1,0
19314495,73.0,Entire home/apt,Entire rental unit,Dublin City,Drumcondra,5,2.0,2.0,1.0,14,264,132,1.32,4.56,False,0,1,8.268309377138946,False,53.36932,-6.25424,2.2095877354127227,27,1,1,1,0,0,0,0,0
19324577,124.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,2,1.0,4.0,1.0,1,265,0,0.0,,False,0,1,14.209445585215606,False,53.22044,-6.14244,16.40283186853557,14,0,1,1,0,0,1,1,0
19337728,100.0,Private room,Private room in home,Fingal,Castleknock,2,2.0,1.0,1.0,1,240,210,2.16,4.92,True,0,4,9.204654346338124,False,53.38571,-6.36867,8.246793934287982,41,1,1,0,0,0,1,0,0
19358994,250.0,Entire home/apt,Entire rental unit,South Dublin,Unknown,6,2.0,3.0,2.0,1,361,0,0.0,,False,0,2,9.431895961670088,False,53.28477,-6.45006,14.570842056541334,0,0,0,0,0,0,0,0,0
19395163,130.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,3,1.0,2.0,1.0,15,71,165,1.65,4.79,False,0,1,8.93908281998631,False,53.34427,-6.27083,0.9330391447930372,43,1,1,1,0,0,0,0,0
19422750,60.0,Private room,Private room in home,Dublin City,Unknown,2,2.0,1.0,1.0,3,1,29,0.29,4.83,False,0,2,8.314852840520192,True,53.34073,-6.31742,3.935860677734498,12,1,1,0,0,0,0,0,0
19464692,75.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,2.0,2.0,30,336,7,0.07,4.57,True,1,7,10.680355920602327,False,53.33064,-6.2536,2.1785666839176194,13,1,1,1,0,0,0,0,0
19465304,360.0,Entire home/apt,Entire home,Dublin City,Unknown,4,2.0,2.0,1.0,1,351,84,0.85,4.94,True,0,1,9.371663244353183,True,53.36097,-6.25636,1.27052224205076,56,1,1,1,0,1,1,1,0
19503088,45.0,Private room,Private room in home,Dublin City,Unknown,1,1.0,1.0,1.0,3,69,24,0.24,4.96,False,0,2,8.314852840520192,False,53.3424,-6.31905,3.998433418965841,12,1,1,0,0,0,0,0,0
19522601,46.0,Private room,Private room in condo,South Dublin,D22,2,1.0,1.0,1.0,1,147,157,1.57,4.63,False,0,1,8.24914442162902,False,53.32491,-6.40131,9.793003287687432,13,1,0,0,0,0,1,1,0
19530387,55.0,Private room,Private room in home,Dublin City,Terenure,1,1.0,1.0,1.0,4,258,91,0.92,4.91,True,0,3,14.140999315537304,True,53.314,-6.29115,4.483139216854048,38,1,1,0,0,0,1,1,0
19546574,65.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.5,1,56,819,8.19,4.86,True,0,2,8.2217659137577,False,53.39862,-6.23569,5.674854543602987,11,1,0,0,0,0,1,0,0
19602370,306.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,6,2.0,4.0,2.0,3,202,485,4.86,4.97,True,0,1,8.350444900752908,False,53.34154,-6.27126,1.1738295214240357,58,1,1,1,0,0,0,1,0
19616936,95.0,Entire home/apt,Entire rental unit,Dublin City,D6,2,1.0,1.0,1.0,18,44,161,1.61,4.77,False,0,2,11.370294318959617,True,53.32931,-6.26722,2.3265048447653425,24,1,1,1,0,0,0,0,0
19625254,115.0,Entire home/apt,Entire bungalow,Dublin City,Dublin,2,1.0,1.0,1.5,2,83,137,1.47,4.83,False,0,1,10.313483915126625,False,53.37622,-6.18805,5.637437577369337,47,1,1,0,0,0,1,0,0
19639669,59.0,Private room,Private room in home,Dn Laoghaire-Rathdown,D18,1,1.0,2.0,1.0,7,266,36,0.36,4.81,True,0,2,9.295003422313483,False,53.25712203979492,-6.1729350090026855,11.845113747742287,30,1,0,1,0,0,1,1,0
19680463,256.0,Entire home/apt,Entire rental unit,Dublin City,D6,4,2.0,2.0,2.0,2,239,257,2.58,4.95,True,0,1,10.904859685147159,False,53.31245,-6.27533,4.275681013145156,24,1,1,0,0,0,1,1,0
19783411,452.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Dublin,10,7.0,6.0,3.0,2,31,39,0.41,4.82,False,0,1,9.481177275838467,False,53.28443,-6.17856,9.08864212552487,46,1,1,1,0,0,1,1,1
19799451,188.0,Entire home/apt,Entire rental unit,Dublin City,D8,4,2.0,2.0,2.0,14,339,296,3.0,4.84,True,1,7,10.809034907597535,False,53.33918,-6.26527,1.2274052857533602,40,1,1,1,0,0,1,0,0
19799469,125.0,Entire home/apt,Entire guest suite,Fingal,Malahide,2,1.0,1.0,1.0,1,6,226,2.27,5.0,True,0,1,8.183436002737851,False,53.45263,-6.19385,12.268153512578147,31,1,0,0,0,0,0,1,0
19841160,469.0,Entire home/apt,Entire serviced apartment,Dublin City,Unknown,5,3.0,3.0,2.5,1,355,56,0.56,4.63,True,1,17,8.386036960985626,False,53.33566,-6.24991,1.7191149815190123,40,1,1,1,0,1,1,1,0
19859902,73.0,Private room,Private room in rental unit,Dublin City,Unknown,1,1.0,1.0,1.0,3,45,183,1.87,4.89,True,0,1,8.265571526351813,False,53.3445,-6.26516,0.6728175117885214,12,1,0,0,0,0,0,0,0
19878162,498.0,Entire home/apt,Entire home,Dublin City,Clontarf,8,4.0,5.0,1.5,4,314,131,1.36,4.93,True,1,5,12.016427104722792,False,53.36768,-6.18929,5.129513967284917,62,1,1,1,0,0,1,1,0
19921198,452.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,7,4.0,4.0,2.5,14,163,4,0.04,5.0,False,0,1,8.164271047227926,False,53.2967,-6.23708,6.1088180639769085,24,1,1,1,0,0,1,1,1
19925329,1029.0,Entire home/apt,Entire townhouse,Dublin City,D2,15,5.0,8.0,2.0,2,219,231,2.41,4.95,True,1,7,8.435318275154003,True,53.33598,-6.25588,1.565985483863852,47,1,1,1,0,0,0,0,0
19926988,305.0,Entire home/apt,Entire condo,Dublin City,D2,7,2.0,2.0,2.5,2,83,72,0.89,4.79,True,0,3,9.281314168377824,True,53.34132,-6.23631,1.85565056716994,45,1,1,1,0,1,1,0,0
19976682,115.0,Private room,Private room in home,Dublin City,Drumcondra,2,1.0,1.0,1.0,21,162,131,1.32,4.9,True,0,2,11.093771389459274,False,53.36309,-6.25745,1.4912067692613986,34,1,1,1,0,0,0,1,0
19983339,530.0,Entire home/apt,Entire home,Dublin City,Inchicore,8,4.0,5.0,2.5,3,128,15,0.21,5.0,True,0,2,11.85763175906913,False,53.33962,-6.32774,4.6322764953463365,55,1,1,1,0,0,1,1,0
19997703,225.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,D16,8,4.0,7.0,2.5,7,246,4,0.04,5.0,False,0,1,8.153319644079398,False,53.28154,-6.2538,7.609147348726553,41,1,1,1,1,0,1,0,0
20012343,350.0,Entire home/apt,Entire home,Dublin City,D13,9,5.0,5.0,2.0,2,1,30,0.31,4.8,False,0,1,8.150581793292266,False,53.36711,-6.18778,5.1985099441697304,44,1,1,1,0,0,1,0,0
20012726,118.0,Entire home/apt,Entire loft,Dublin City,Dublin,2,1.0,2.0,1.0,21,105,14,0.14,4.64,False,0,1,11.515400410677618,False,53.33498,-6.2756,1.9387765646203146,39,1,1,1,0,0,0,0,0
20015922,211.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.0,2,178,21,0.7,4.9,False,0,1,10.225872689938399,False,53.38643,-6.27528,4.1968468845321425,28,1,1,0,0,0,1,0,0
20041565,127.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,1.0,1.0,1.0,2,103,469,4.73,4.72,False,0,1,11.33744010951403,False,53.33746,-6.27184,1.5737978838684785,29,1,1,1,0,0,0,0,0
20066712,1028.0,Entire home/apt,Entire home,Dublin City,Unknown,16,4.0,14.0,2.5,2,227,114,1.28,4.89,True,1,7,8.435318275154003,True,53.35072,-6.25541,0.3413556875990217,37,1,1,1,0,0,0,0,0
20068563,584.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,10,1.0,7.0,1.0,2,231,180,1.86,4.88,True,1,7,8.435318275154003,True,53.35072,-6.25541,0.3413556875990217,35,1,1,1,0,0,0,0,0
20097076,79.0,Private room,Private room in rental unit,Fingal,Malahide,1,1.0,2.0,1.5,2,73,21,0.3,4.76,True,0,1,13.089664613278575,False,53.45264,-6.19459,12.251546895948026,24,1,0,0,0,0,1,0,0
20163293,633.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,12,3.0,9.0,2.0,2,160,307,3.21,4.83,True,1,7,8.435318275154003,True,53.34416,-6.24869,0.9959088740549769,41,1,1,1,0,0,0,0,0
20186458,74.0,Entire home/apt,Entire guest suite,Dublin City,Donnycarney,3,1.0,1.0,1.0,2,295,223,2.28,4.65,False,0,1,9.229295003422314,False,53.37468,-6.21302,4.192218682546335,33,1,1,1,0,0,1,0,0
20267106,177.0,Private room,Private room in rental unit,Dublin City,D2,2,1.0,1.0,1.0,3,39,163,1.66,4.82,True,1,5,10.600958247775496,False,53.3427,-6.26185,0.7968930247288976,27,1,1,0,0,0,0,0,0
20268160,141.0,Private room,Private room in rental unit,Dublin City,D2,2,1.0,1.0,1.0,3,39,197,2.0,4.83,True,1,5,10.600958247775496,False,53.34321,-6.26549,0.8107868683118916,15,1,1,0,0,0,0,0,0
20306928,261.0,Entire home/apt,Entire home,Fingal,Skerries,6,3.0,4.0,1.5,2,335,94,1.03,4.9,True,0,1,9.013004791238878,False,53.57939,-6.10906,27.455545521872438,58,1,1,1,0,0,0,1,0
20328174,186.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,5,2.0,3.0,1.0,14,307,276,2.83,4.64,False,0,4,9.716632443531827,False,53.34611,-6.25487,0.547190530291175,28,1,1,1,0,0,0,0,0
20349531,232.0,Entire home/apt,Entire home,Dublin City,D8,5,2.0,3.0,2.0,2,56,344,3.54,4.9,True,0,2,13.27583846680356,False,53.33555,-6.27058,1.727411784490693,47,1,1,1,0,0,1,1,0
20358722,126.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,3,1.0,2.0,1.0,2,216,270,2.75,4.69,False,0,4,9.716632443531827,False,53.34628,-6.25502,0.5264128022033318,29,1,1,1,0,0,0,0,0
20384511,183.0,Entire home/apt,Entire home,Dublin City,Terenure,3,2.0,2.0,2.0,7,207,3,0.03,5.0,True,0,3,14.140999315537304,False,53.31234,-6.29126,4.651360931513919,47,1,1,1,0,0,1,1,0
20419863,100.0,Entire home/apt,Entire condo,Fingal,Rush,2,0.0,1.0,1.0,2,234,299,3.04,4.94,True,1,5,11.353867214236825,True,53.52841567993164,-6.086970806121826,22.974901328278374,54,1,1,0,0,0,1,1,0
20424633,170.0,Entire home/apt,Entire condo,South Dublin,D14,4,2.0,2.0,2.0,14,35,4,0.1,5.0,False,0,1,9.316906228610542,False,53.30048,-6.28317,5.696546368722298,54,1,1,1,0,0,1,1,0
20454620,514.0,Entire home/apt,Entire condo,Dublin City,Unknown,4,2.0,2.0,1.0,2,141,217,2.22,4.8,True,0,1,8.158795345653662,False,53.34538,-6.26546,0.6000563876215095,22,1,1,1,0,0,0,0,0
20477041,60.0,Private room,Private room in home,Fingal,D15,2,1.0,1.0,1.0,30,74,227,2.35,4.84,False,0,1,13.35523613963039,False,53.39656,-6.38392,9.735423738400147,34,1,1,1,0,0,1,0,0
20502087,66.0,Private room,Private room in home,Fingal,Clonee,2,2.0,1.0,1.0,2,11,53,0.54,4.83,False,0,2,9.212867898699521,False,53.40452,-6.42319,12.433941883539564,16,1,1,0,0,0,1,0,0
20533269,103.0,Private room,Private room in home,Dublin City,D5,3,2.0,2.0,1.0,1,66,42,0.43,4.98,False,0,1,8.07939767282683,False,53.37986,-6.18815,5.853305020208646,31,1,1,1,0,0,1,0,0
20647242,175.0,Private room,Private room in home,Dublin City,Raheny,2,0.0,1.0,1.0,1,75,0,0.0,,False,0,1,8.087611225188228,False,53.37797,-6.16128,7.299462945452011,35,1,0,0,0,0,1,0,0
20693049,76.0,Private room,Private room in condo,Dn Laoghaire-Rathdown,Dublin,1,1.0,1.0,1.0,7,104,68,0.7,4.99,True,0,1,8.05201916495551,False,53.28203,-6.19355,8.756493556123763,28,1,0,1,0,0,0,0,0
20704646,268.0,Entire home/apt,Entire home,Dublin City,D7,4,2.0,2.0,1.5,3,83,62,0.66,4.93,False,0,1,10.146475017111568,False,53.3522,-6.2887,1.9099671594812233,41,1,1,1,0,0,0,0,0
20777765,427.0,Entire home/apt,Entire townhouse,Dublin City,D8,6,3.0,5.0,1.0,2,286,168,1.74,4.83,True,1,5,13.639972621492129,False,53.34155,-6.28119,1.6669308170965274,34,1,1,1,0,0,0,0,0
20779646,83.0,Private room,Private room in home,Dublin City,D6,1,1.0,1.0,1.5,4,158,83,0.86,4.89,True,0,4,12.265571526351813,False,53.32762,-6.25622,2.483386232170982,48,1,1,1,0,0,0,1,0
20781213,100.0,Private room,Private room in home,Dublin City,D6,1,1.0,1.0,1.5,5,170,90,0.92,4.92,True,0,4,12.265571526351813,False,53.32762,-6.25622,2.483386232170982,45,1,0,1,0,0,0,1,0
20816610,355.0,Entire home/apt,Entire townhouse,Dublin City,Ashtown,8,4.0,4.0,3.5,14,298,152,1.69,4.91,False,0,1,11.485284052019164,False,53.37007,-6.33057,5.193900367819908,47,1,1,1,0,0,1,0,0
20831800,221.0,Entire home/apt,Entire cottage,Dn Laoghaire-Rathdown,Blackrock,4,2.0,2.0,1.0,2,229,119,1.22,4.92,True,0,1,9.092402464065708,False,53.28954,-6.17722,8.696512189749495,29,1,1,1,0,0,1,0,0
20832705,130.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,3,1.0,2.0,1.0,14,242,138,1.55,4.74,False,0,4,9.716632443531827,False,53.34581,-6.25555,0.5452104855758861,31,1,1,1,0,0,0,0,0
20832716,201.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,5,2.0,4.0,1.0,14,300,243,2.59,4.45,False,0,4,9.716632443531827,False,53.34629,-6.25499,0.5269237891076021,27,1,1,1,0,0,0,0,0
20846334,100.0,Private room,Private room in home,Dublin City,Beaumont,2,1.0,1.0,1.0,2,303,106,1.1,4.93,True,0,1,8.02464065708419,False,53.3807,-6.22082,4.3282362196165955,28,1,0,0,0,0,1,0,0
20884439,121.0,Private room,Private room in home,Dublin City,D6,2,1.0,1.0,1.5,4,163,90,0.92,4.9,True,0,4,12.265571526351813,False,53.32762,-6.25622,2.483386232170982,47,1,0,1,0,0,0,1,0
20922097,1191.0,Entire home/apt,Entire home,Dublin City,D8,16,7.0,12.0,3.0,3,269,175,1.89,4.95,True,0,1,8.043805612594113,False,53.33309,-6.27167,2.0079871347541904,52,1,1,1,1,0,1,0,0
20937577,200.0,Entire home/apt,Entire bungalow,Fingal,Malahide,4,2.0,4.0,1.0,2,217,42,0.44,4.71,False,0,1,8.005475701574264,True,53.43928,-6.16429,11.830711547708699,32,1,1,1,0,0,1,0,0
20973513,35.0,Private room,Private room in home,Dublin City,Unknown,1,1.0,1.0,1.0,3,47,1,0.01,5.0,False,0,1,7.997262149212868,False,53.36265,-6.24371,1.8070439717641378,15,1,1,1,0,0,0,0,0
20987387,63.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Killiney,1,1.0,1.0,1.0,3,107,104,1.11,4.88,True,0,2,7.994524298425736,False,53.26221,-6.13498,12.838011825170545,21,1,1,1,0,0,1,0,0
20994639,170.0,Entire home/apt,Entire rental unit,Dublin City,International Financial Services Centre,4,2.0,2.0,1.0,14,241,92,0.96,4.92,True,1,13,7.994524298425736,False,53.34972,-6.24195,1.2220216614838584,62,1,1,1,0,0,1,1,0
21002648,369.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,8,5.0,5.0,2.5,15,253,104,1.08,4.5,True,0,1,9.437371663244353,False,53.36362,-6.25943,1.5391593403765,48,1,1,1,0,0,0,0,0
21010475,254.0,Entire home/apt,Entire home,Fingal,Clonsilla,8,4.0,6.0,2.5,14,200,47,0.49,4.85,True,1,13,7.994524298425736,False,53.38236,-6.39267,9.527621154631149,37,1,1,1,0,0,1,0,0
21010516,172.0,Entire home/apt,Entire rental unit,Dublin City,International Financial Services Centre,4,2.0,3.0,1.0,14,250,79,0.81,4.86,True,1,13,7.994524298425736,False,53.34992,-6.2441,1.0788935151132462,60,1,1,1,0,0,1,0,0
21038069,190.0,Entire home/apt,Entire home,Dublin City,D8,4,2.0,2.0,1.5,7,214,171,1.77,4.74,True,0,1,8.008213552361397,False,53.33371,-6.28106,2.262425622887373,26,1,1,1,0,0,1,0,0
21068589,166.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,2.0,1.0,1,7,394,4.06,4.6,False,0,2,7.983572895277208,True,53.35724,-6.25134,1.0205766781879384,31,1,1,1,0,0,1,0,0
21089678,231.0,Entire home/apt,Entire home,Dublin City,D2,4,2.0,2.0,1.0,14,355,168,1.73,4.73,,1,13,8.413415468856947,False,53.33584,-6.24632,1.8113018991839538,43,1,1,1,0,1,1,1,0
21149954,110.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,2,2.0,1.0,1.0,60,162,144,1.49,4.41,False,1,17,9.921971252566735,False,53.35781,-6.25161,1.0627892091035465,14,0,1,1,0,0,0,0,0
21277918,100.0,Private room,Private room in home,South Dublin,Unknown,3,1.0,1.0,1.5,1,360,47,0.51,4.83,True,0,2,10.836413415468858,False,53.27673,-6.47063,16.2065067873773,31,1,0,0,0,0,1,1,0
21287679,310.0,Private room,Private room in home,Dublin City,D8,2,1.0,2.0,1.0,1,41,6,0.06,5.0,True,0,2,13.27583846680356,False,53.33445,-6.27314,1.9104511592468185,28,1,1,1,0,0,1,0,0
21308311,81.0,Private room,Private room in home,Fingal,Malahide,2,1.0,1.0,1.0,2,134,8,0.08,5.0,False,0,1,12.856947296372347,False,53.45271,-6.16206,13.186098698911636,19,1,0,1,0,1,0,1,0
21350202,141.0,Private room,Private room in rental unit,Dublin City,D2,2,1.0,1.0,1.0,3,39,175,1.82,4.81,True,1,5,10.600958247775496,False,53.34213,-6.2633,0.8766862463980173,20,1,1,0,0,0,0,0,0
21355255,56.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,1,1.0,1.0,1.0,2,37,269,2.9,4.94,True,0,2,8.626967830253252,False,53.28072,-6.14413,10.911052612370593,20,1,0,0,0,0,1,1,0
21381718,48.0,Private room,Private room in home,Fingal,Lusk,2,1.0,1.0,1.0,1,343,7,0.07,4.86,False,0,1,13.13347022587269,False,53.52672,-6.16382,20.70781357749184,40,1,1,1,0,0,1,0,0
21393370,81.0,Private room,Private room in bed and breakfast,Fingal,Unknown,4,1.0,1.0,1.0,2,262,3,0.16,5.0,False,0,2,10.55167693360712,False,53.50673246846241,-6.194218397140503,18.009565843741207,8,1,0,0,0,0,1,0,0
21435594,87.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Dublin,1,1.0,1.0,1.0,2,263,232,2.42,4.95,True,0,3,9.245722108145106,False,53.27878,-6.24829,7.944398676698597,25,1,0,1,0,0,1,0,0
21495895,410.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,8,5.0,6.0,2.5,6,80,17,0.19,4.82,False,0,1,8.626967830253252,True,53.30215,-6.24109,5.455365524810064,27,1,1,1,0,0,1,0,0
21533697,355.0,Entire home/apt,Entire home,Dublin City,Dublin,6,3.0,4.0,2.5,3,96,27,0.3,4.85,False,0,2,11.184120465434633,False,53.32614,-6.31395,4.439047905482363,42,1,1,1,0,0,1,0,0
21547361,31.0,Private room,Private room in home,South Dublin,Unknown,1,1.0,1.0,1.0,7,227,8,0.09,5.0,True,0,3,12.268309377138946,False,53.34035,-6.43318,11.561863156147169,18,1,1,1,0,0,1,1,0
